loteNo;departamento_anonym;empresa_anonym;granja_anonym;proveedorCorregido_anonym;fabricaAlimento;genética;duracionCeba;edadFinal;edadInicial;pesoInicial;pesoFinal;fechaSalida;anioSalida;semesreSalida;anioSemestreSalida;asesor;numFinalAnimales;numInicialAnimales;mortalidad;conversionAlimenticia
63600d18026330d4d05dee2c;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;74.25;144.38;70.13;32.6719;114.9748;1/06/2019;2019;1;2019-S1;rt_18;318;320;0.63;2.114
63600d18026330d4d05dee33;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;71.72;142.29;70.57;33.4536;112.2475;1/01/2020;2020;1;2020-S1;rt_18;301;302;0.33;2.107
63600d18026330d4d05dee35;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;79.38;148.38;69;32.5434;118.179;1/02/2020;2020;1;2020-S1;rt_18;352;357;1.4;2.2061
63600d18026330d4d05dee32;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;72.56;145.67;73.11;35.9154;117.6853;1/12/2019;2019;2;2019-S2;rt_18;402;402;0;2.152
63600d18026330d4d05dee31;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;79.5;150.75;71.25;34.125;123.0864;1/10/2019;2019;2;2019-S2;rt_18;324;328;1.22;2.1599
63600d18026330d4d05dee3e;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;71.4;141.4;70;33.6182;120.892;1/09/2022;2022;2;2022-S2;rt_18;514;516;0.39;2.0066
63600d18026330d4d05dee3c;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;80;149.5;69.5;34.4406;126.4384;1/05/2022;2022;1;2022-S1;rt_18;341;345;1.16;2.124
6361a60a026330d4d0dda7ec;dp_1;em_59;gr_63;pn_0;pp_1;lg_0;110;180;70;26.4995;100.0157;1/05/2022;2022;1;2022-S1;rt_4;1020;1033;1.26;2.5294
6365931d3b736a9e5128448e;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;83.1478;159.7756;76.6277;34.5864;128.299;1/09/2022;2022;2;2022-S2;rt_12;825;830;0.6;2.1592
6365931d3b736a9e5128448f;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;78.2679;156.6577;78.3898;40.7706;123.2091;1/10/2022;2022;2;2022-S2;rt_12;815;822;0.85;2.2487
6369412c3b736a9e51a2e8a2;dp_5;em_20;gr_21;pn_6;pp_5;lg_0;92.19;158.4;66.21;28.8917;125.2251;1/10/2022;2022;2;2022-S2;rt_10;995;1034;3.77;2.077
638635da049ac76a07cb58f2;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;71.37;140.7;69.33;31.9907;113.4381;1/10/2022;2022;2;2022-S2;rt_16;315;321;1.87;2.0719
638635da049ac76a07cb58ea;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;69;138;69;30.2444;107.9774;1/07/2022;2022;2;2022-S2;rt_16;398;401;0.75;2.0281
638635da049ac76a07cb58f0;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;70;139.5;69.5;29.5032;105.0858;1/08/2022;2022;2;2022-S2;rt_16;303;308;1.62;2.0234
638635da049ac76a07cb58f1;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;65.7;135.7;70;32.2206;105.4507;1/09/2022;2022;2;2022-S2;rt_16;406;408;0.49;2.0858
638681e9049ac76a07edbfdc;dp_2;em_26;gr_27;pn_6;pp_6;lg_0;95;173;78;27.568;108.8854;1/10/2022;2022;2;2022-S2;rt_11;157;169;7.1;2.6078
638681e9049ac76a07edbfdb;dp_2;em_26;gr_27;pn_6;pp_6;lg_0;101.5;179.4;77.9;29.4265;120.1259;1/09/2022;2022;2;2022-S2;rt_11;135;136;0.74;2.2685
6387dcf0049ac76a074589ca;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;76.26;164.2;87.94;46.303;113.2225;1/10/2022;2022;2;2022-S2;rt_5;698;703;0.71;2.4149
63936214049ac76a07426f68;dp_2;em_66;gr_75;pn_7;pp_6;lg_0;69.44;159.9;90.46;46.4593;128.6912;1/09/2022;2022;2;2022-S2;rt_14;544;553;1.63;2.3197
63936214049ac76a07426f73;dp_2;em_66;gr_75;pn_7;pp_6;lg_0;71.2;164.2;93;40.0621;119.1034;1/10/2022;2022;2;2022-S2;rt_14;503;515;2.33;2.0562
63974653049ac76a073a32e8;dp_3;em_9;gr_10;pn_4;pp_3;lg_1;83.7;157.7;74;36.3995;126.8488;1/08/2022;2022;2;2022-S2;rt_6;217;219;0.91;2.1969
63974653049ac76a073a32f2;dp_3;em_9;gr_10;pn_4;pp_3;lg_1;93.9;164;70.1;28.9811;133.6965;1/11/2022;2022;2;2022-S2;rt_6;226;227;0.44;2.3045
63974653049ac76a073a32ed;dp_3;em_9;gr_10;pn_4;pp_3;lg_1;92;160.9;68.9;29.8306;127.2514;1/09/2022;2022;2;2022-S2;rt_6;181;183;1.09;2.1555
63974653049ac76a073a32f0;dp_3;em_9;gr_10;pn_4;pp_3;lg_1;96.9;170.5;73.6;36.8616;133.399;1/10/2022;2022;2;2022-S2;rt_6;197;203;2.96;2.4949
639b78ae049ac76a074c003b;dp_3;em_67;gr_77;pn_0;pp_3;lg_0;95.5;165.2;69.7;26.2543;109.595;1/09/2022;2022;2;2022-S2;rt_7;563;586;3.92;2.2091
639b78ae049ac76a074c0035;dp_3;em_67;gr_77;pn_0;pp_3;lg_0;93.1;164.3;71.2;25.275;117.181;1/08/2022;2022;2;2022-S2;rt_7;453;480;5.63;2.1977
639b78ae049ac76a074c0040;dp_3;em_67;gr_77;pn_0;pp_3;lg_0;98.3;167.7;69.4;26.1;113.8029;1/11/2022;2022;2;2022-S2;rt_7;543;563;3.55;2.3473
639b78ae049ac76a074c003e;dp_3;em_67;gr_77;pn_0;pp_3;lg_0;97.1;167.1;70;22.5825;113.1804;1/10/2022;2022;2;2022-S2;rt_7;582;618;5.83;2.1173
639bdf52049ac76a0762e4cb;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;79.4;157.7;78.3;35.63;128.77;18/09/2022;2022;2;2022-S2;rt_6;945;961;1.66;2.135
639bdf52049ac76a0762e4ce;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;81;158.8;77.8;39.48;129.73;18/10/2022;2022;2;2022-S2;rt_6;947;968;2.17;2.499
639bdf52049ac76a0762e4cf;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;79.9;158.8;78.9;40.8;126.2;31/10/2022;2022;2;2022-S2;rt_6;770;793;2.9;2.425
639bdf52049ac76a0762e4cc;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;81.8;159.2;77.4;38.13;130.11;4/10/2022;2022;2;2022-S2;rt_6;719;730;1.51;2.305
63aa36f4049ac76a07d6aec0;dp_3;em_63;gr_69;pn_10;pp_8;lg_0;86.02;172.3;86.28;35.2174;116.178;1/03/2022;2022;1;2022-S1;rt_18;341;345;1.16;2.2937
63aa36f4049ac76a07d6aec2;dp_3;em_63;gr_69;pn_6;pp_8;lg_0;84.976;155.196;70.22;32.4158;123.4609;1/11/2022;2022;2;2022-S2;rt_18;442;457;3.28;2.1521
63aa36f4049ac76a07d6aec1;dp_3;em_63;gr_69;pn_6;pp_8;lg_0;90.72;159.61;68.89;30.203;123.7382;1/10/2022;2022;2;2022-S2;rt_18;455;463;1.73;2.1826
63ad4512049ac76a07c38f9d;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;80.4861;162.7795;82.2934;41.7073;119.8437;1/10/2022;2022;2;2022-S2;rt_12;526;533;1.31;2.3005
63ad4512049ac76a07c38f9c;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;80.6166;161.9192;81.3026;39.4559;123.0731;1/09/2022;2022;2;2022-S2;rt_12;193;195;1.03;2.2616
63ad4512049ac76a07c38f9e;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;83.1854;161.6547;78.4693;36.362;121.6842;1/11/2022;2022;2;2022-S2;rt_12;988;1029;3.98;2.2563
63ad4871049ac76a07c3ea2f;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;80.205;158.7508;78.5458;38.5501;123.3556;1/11/2022;2022;2;2022-S2;rt_12;855;858;0.35;2.1881
63ad51e6049ac76a07c5080e;dp_2;em_41;gr_58;pn_7;pp_2;lg_1;86.1403;160.3403;74.2;33.8789;125.5522;1/10/2022;2022;2;2022-S2;rt_12;385;388;0.77;2.172
63ad51e6049ac76a07c5080a;dp_2;em_41;gr_58;pn_7;pp_2;lg_1;72.0627;161.1033;89.0406;50.6807;126.1864;1/07/2022;2022;2;2022-S2;rt_12;580;586;1.02;2.3086
63ad51e6049ac76a07c5080c;dp_2;em_41;gr_58;pn_7;pp_2;lg_1;74.7597;164.1324;89.3727;45.8182;123.2668;1/09/2022;2022;2;2022-S2;rt_12;624;627;0.48;2.2411
63ad51e6049ac76a07c5080b;dp_2;em_41;gr_58;pn_7;pp_2;lg_1;65.8272;163.1272;97.3;56.0926;124.4994;1/08/2022;2022;2;2022-S2;rt_12;324;324;0;2.2108
63ad51e6049ac76a07c50811;dp_2;em_41;gr_58;pn_7;pp_2;lg_1;75.5656;164.7556;89.19;44.767;124.9057;1/12/2022;2022;2;2022-S2;rt_12;716;721;0.69;2.222
63ad51e6049ac76a07c50810;dp_2;em_41;gr_58;pn_7;pp_2;lg_1;68.5337;153.8037;85.27;43.5827;129.4845;1/11/2022;2022;2;2022-S2;rt_12;386;393;1.78;2.2391
63ae3e58049ac76a070aa656;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;75.23;163.73;88.5;46.6425;115.4925;1/11/2022;2022;2;2022-S2;rt_5;641;649;1.23;2.4114
63b48c23049ac76a07ac231d;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;76;144.5;68.5;32.9425;119.967;1/11/2022;2022;2;2022-S2;rt_16;364;365;0.27;2.1047
63b8565d049ac76a07d89680;dp_5;em_20;gr_21;pn_6;pp_5;lg_0;92.86;160.47;67.61;29.3591;120.6625;1/12/2022;2022;2;2022-S2;rt_10;1191;1228;3.01;2.1892
63bddb2d049ac76a07bc97e1;dp_3;em_39;gr_40;pn_8;pp_8;lg_5;90;159;69;29.7798;124.6568;1/09/2022;2022;2;2022-S2;rt_17;1279;1299;1.54;2.2154
63bddb2d049ac76a07bc97dc;dp_3;em_55;gr_59;pn_6;pp_8;lg_2;68;156;88;45.2667;118.0423;1/12/2022;2022;2;2022-S2;rt_17;284;285;0.35;2.471
63bddb2d049ac76a07bc97d9;dp_3;em_55;gr_59;pn_6;pp_8;lg_2;65;156;91;49.2628;122.108;1/10/2022;2022;2;2022-S2;rt_17;676;685;1.31;2.423
63bddb2d049ac76a07bc97e2;dp_3;em_39;gr_40;pn_8;pp_8;lg_5;86;155;69;27.6476;122.9476;1/10/2022;2022;2;2022-S2;rt_17;668;681;1.91;2.1674
63bddb2d049ac76a07bc97dd;dp_3;em_40;gr_41;pn_6;pp_8;lg_4;94;167;73;32.7179;119.9582;1/10/2022;2022;2;2022-S2;rt_17;1244;1301;4.38;2.4144
63bddb2d049ac76a07bc97db;dp_3;em_55;gr_59;pn_6;pp_8;lg_2;69.2;154;84.8;43.5717;121.0143;1/11/2022;2022;2;2022-S2;rt_17;558;565;1.24;2.3408
63bddb2d049ac76a07bc97d7;dp_3;em_55;gr_59;pn_6;pp_8;lg_2;70.8;162;91.2;46.689;124.1299;1/09/2022;2022;2;2022-S2;rt_17;685;688;0.44;2.3679
63bddb2d049ac76a07bc97df;dp_3;em_40;gr_41;pn_6;pp_8;lg_4;93;166;73;34.2796;122.6531;1/11/2022;2022;2;2022-S2;rt_17;1009;1048;3.72;2.4533
63bddb2d049ac76a07bc97e0;dp_3;em_40;gr_41;pn_6;pp_8;lg_4;96;170;74;35.0285;124.7606;1/12/2022;2022;2;2022-S2;rt_17;1227;1270;3.39;2.4392
63bddb2d049ac76a07bc97e4;dp_3;em_39;gr_40;pn_8;pp_8;lg_5;87;156;69;29.2076;125.501;1/12/2022;2022;2;2022-S2;rt_17;1483;1498;1;2.1983
63bddb2d049ac76a07bc97e3;dp_3;em_39;gr_40;pn_8;pp_8;lg_5;89;158;69;28.0439;125.1929;1/11/2022;2022;2;2022-S2;rt_17;1239;1254;1.2;2.2313
63bee89e049ac76a0701cc67;dp_1;em_59;gr_63;pn_0;pp_1;lg_0;109;179;70;28.0265;126.4959;1/08/2022;2022;2;2022-S2;rt_4;1341;1394;3.8;2.3587
63c0a77f8452d3abd6047ec6;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;73.6;161.58;87.98;46.2987;109.3445;1/12/2022;2022;2;2022-S2;rt_5;742;750;1.07;2.4219
63c35a0d22e7cfe7bbde7ce4;dp_2;em_66;gr_75;pn_7;pp_6;lg_0;62.35;161.2;98.85;53.9981;124.4255;1/12/2022;2022;2;2022-S2;rt_14;510;518;1.54;2.2409
63c35a0d22e7cfe7bbde7ce0;dp_2;em_66;gr_75;pn_7;pp_6;lg_0;63.75;158.5;94.75;49.9713;121.1855;1/11/2022;2022;2;2022-S2;rt_14;552;557;0.9;2.3174
63c48ed222e7cfe7bb644734;dp_3;em_10;gr_11;pn_0;pp_3;lg_1;73.87;145.87;72;29.8756;107.8524;1/10/2022;2022;2;2022-S2;rt_6;290;291;0.34;2.2459
63c48ed222e7cfe7bb644737;dp_3;em_10;gr_11;pn_0;pp_3;lg_1;87.63;159.93;72.3;30.8364;115.0044;1/12/2022;2022;2;2022-S2;rt_6;366;368;0.54;2.3482
63c48ed222e7cfe7bb644731;dp_3;em_10;gr_11;pn_0;pp_3;lg_1;68.56;141.06;72.5;28.5492;97.6455;1/09/2022;2022;2;2022-S2;rt_6;257;258;0.39;2.226
63c48ed222e7cfe7bb644735;dp_3;em_10;gr_11;pn_0;pp_3;lg_1;82.25;155.35;73.1;33.8087;112.7578;1/11/2022;2022;2;2022-S2;rt_6;206;208;0.96;2.2753
63c680c822e7cfe7bbfd851e;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;96.9;167.6;70.7;21.18;108.19;3/11/2022;2022;2;2022-S2;rt_8;1763;1925;8.42;1.8977
63c680c822e7cfe7bbfd8513;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;97.1;166.6;69.5;21.98;110.61;7/09/2022;2022;2;2022-S2;rt_8;1911;1999;4.4;2.1188
63c680c822e7cfe7bbfd8520;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;96.7;167.3;70.6;21.64;108.88;9/11/2022;2022;2;2022-S2;rt_8;1756;1904;7.77;1.8981
63c680c822e7cfe7bbfd8524;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;96.8;167.3;70.5;22.11;106.04;30/11/2022;2022;2;2022-S2;rt_8;1856;1964;5.5;1.9411
63c680c822e7cfe7bbfd8529;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;96.9;167.3;70.4;22.77;107.73;14/12/2022;2022;2;2022-S2;rt_8;1867;1993;6.32;1.9711
63c680c822e7cfe7bbfd850e;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;97.6;168;70.4;22.73;110.67;25/08/2022;2022;2;2022-S2;rt_8;1933;2041;5.29;2.1199
63c680c822e7cfe7bbfd8523;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;95.6;166.1;70.5;22.88;105.91;22/11/2022;2022;2;2022-S2;rt_8;1885;1986;5.09;1.9511
63c680c822e7cfe7bbfd8511;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;98.7;169.2;70.5;21.96;110.33;2/09/2022;2022;2;2022-S2;rt_8;1767;1934;8.63;1.9298
63cac39622e7cfe7bbb09b37;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;90.8;160.3;69.5;27.6221;119.1703;1/11/2022;2022;2;2022-S2;rt_7;1403;1445;2.91;2.3167
63cac39622e7cfe7bbb09b31;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;88;157.6;69.6;26.7229;116.6564;1/10/2022;2022;2;2022-S2;rt_7;1039;1061;2.07;2.2733
63cb010e22e7cfe7bbda39cd;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;66.5;161.25;94.75;49.8371;121.2047;1/01/2022;2022;1;2022-S1;rt_7;2614;2689;2.79;2.5867
63cb010e22e7cfe7bbda39d4;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;65.5;160;94.5;53.5193;130.2044;1/03/2022;2022;1;2022-S1;rt_7;2969;3053;2.75;2.5164
63cb010e22e7cfe7bbda39d1;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;69.25;165.25;96;51.4284;124.9248;1/02/2022;2022;1;2022-S1;rt_7;2580;2674;3.52;2.5856
63cb010e22e7cfe7bbda39db;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;62.25;157.25;95;53.7238;125.9337;1/09/2022;2022;2;2022-S2;rt_7;2732;2773;1.48;2.3546
63cb010e22e7cfe7bbda39d5;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;66.75;162;95.25;52.9632;128.5765;1/04/2022;2022;1;2022-S1;rt_7;2557;2639;3.11;2.6193
63cb010e22e7cfe7bbda39da;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;63.4;158.4;95;54.9269;128.3416;1/08/2022;2022;2;2022-S2;rt_7;3065;3123;1.86;2.3637
63cb010e22e7cfe7bbda39d9;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;63.25;157.75;94.5;53.9575;125.1693;1/07/2022;2022;2;2022-S2;rt_7;2557;2614;2.18;2.4198
63cb010e22e7cfe7bbda39d7;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;68.4;163.6;95.2;52.7107;127.9938;1/05/2022;2022;1;2022-S1;rt_7;3393;3491;2.81;2.6835
63cb010e22e7cfe7bbda39d8;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;64.2;159.4;95.2;52.4939;127.2666;1/06/2022;2022;1;2022-S1;rt_7;3346;3420;2.16;2.5176
63cb010e22e7cfe7bbda39dd;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;67.25;159.25;92;49.3532;129.7318;1/11/2022;2022;2;2022-S2;rt_7;3001;3056;1.8;2.3741
63cb010e22e7cfe7bbda39dc;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;64.25;159.5;95.25;51.9552;125.7453;1/10/2022;2022;2;2022-S2;rt_7;2729;2773;1.59;2.3678
63cb010e22e7cfe7bbda39de;dp_3;em_69;gr_79;pn_1;pp_3;lg_0;69.2;158.4;89.2;43.9815;127;1/12/2022;2022;2;2022-S2;rt_7;3567;3630;1.74;2.3666
63cfff8e935ebe094f11ff74;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;80.83;154.43;73.6;30.6354;112.2607;1/09/2022;2022;2;2022-S2;rt_6;236;237;0.42;2.0839
63cfff8e935ebe094f11ff79;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;77.98;151.48;73.5;30.0495;105.8111;1/10/2022;2022;2;2022-S2;rt_6;261;261;0;2.2151
63cfff8e935ebe094f11ff7b;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;79.19;152.29;73.1;28.5586;108.4559;1/11/2022;2022;2;2022-S2;rt_6;294;301;2.33;2.1846
63cfff8e935ebe094f11ff7c;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;81.1;155.4;74.3;38.761;112.6755;1/12/2022;2022;2;2022-S2;rt_6;416;421;1.19;2.4756
63d85dfc1a77678b1906a63d;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;96;167;71;25.78;118.87;19/01/2022;2022;1;2022-S1;rt_25;522;532;1.88;2.277
63d85dfc1a77678b1906a644;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;92.3;162.3;70;26.84;117.63;29/07/2022;2022;2;2022-S2;rt_25;547;564;3.01;2.18
63d85dfc1a77678b1906a63f;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;91.8;160.8;69;29.51;118.37;11/03/2022;2022;1;2022-S1;rt_25;548;570;3.86;2.337
63d85dfc1a77678b1906a643;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;94.5;164.5;70;27.07;121.4;4/07/2022;2022;2;2022-S2;rt_25;485;512;5.27;2.38
63d85dfc1a77678b1906a63e;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;90.4;160.4;70;28.6;118.63;9/02/2022;2022;1;2022-S1;rt_25;539;573;5.93;2.359
63d85dfc1a77678b1906a641;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;90.5;160.5;70;30.42;120.48;4/05/2022;2022;1;2022-S1;rt_25;479;486;1.44;2.277
63d85dfc1a77678b1906a642;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;91.5;161.5;70;30.64;125.95;2/06/2022;2022;1;2022-S1;rt_25;445;458;2.84;2.277
63d85dfc1a77678b1906a640;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;92.5;162.5;70;32.82;127.2;9/04/2022;2022;1;2022-S1;rt_25;453;477;5.03;2.355
63d85dfc1a77678b1906a645;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;90.8;160.8;70;29.05;118.57;25/08/2022;2022;2;2022-S2;rt_25;492;502;1.99;2.232
63d85dfc1a77678b1906a648;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;86.6;156.6;70;29.08;115.1;13/11/2022;2022;2;2022-S2;rt_25;557;568;1.94;2.278
63d85dfc1a77678b1906a646;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;87.6;156.6;69;27.5;115.16;19/09/2022;2022;2;2022-S2;rt_25;531;546;2.75;2.224
63d85dfc1a77678b1906a647;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;89.3;158.3;69;28;117.04;17/10/2022;2022;2;2022-S2;rt_25;506;517;2.13;2.169
63d85dfc1a77678b1906a649;dp_1;em_50;gr_53;pn_0;pp_1;lg_0;85.3;156.3;71;28.75;107.63;10/12/2022;2022;2;2022-S2;rt_25;569;578;1.56;2.286
63d989031a77678b19734c5b;dp_2;em_26;gr_27;pn_6;pp_6;lg_0;93.9;174;80.1;31;113.6649;1/11/2022;2022;2;2022-S2;rt_11;194;203;4.43;2.3836
63d989031a77678b19734c5f;dp_2;em_26;gr_27;pn_6;pp_6;lg_0;98;173;75;30.9812;120.1548;1/12/2022;2022;2;2022-S2;rt_11;155;160;3.12;2.3736
63dc7cac1a77678b19371171;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;73.03;142.7;69.67;33.5895;118.796;1/12/2022;2022;2;2022-S2;rt_16;495;497;0.4;2.0081
63e12c941a77678b1958103e;dp_3;em_9;gr_10;pn_4;pp_3;lg_1;89.5;159;69.5;27.6472;122.7258;1/12/2022;2022;2;2022-S2;rt_6;209;212;1.42;2.1952
63e185231a77678b197e18c9;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;67;138;71;33.36;111.42;3/01/2020;2020;1;2020-S1;rt_18;42;42;0;2.03
63e185231a77678b197e18cf;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;73;141.02;68.02;30.25;111.51;27/01/2020;2020;1;2020-S1;rt_18;44;44;0;2.06
63e185231a77678b197e18ca;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;71;141.67;70.67;33.74;114.21;7/01/2020;2020;1;2020-S1;rt_18;42;42;0;2.12
63e185231a77678b197e18cb;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;71;142;71;36.36;114.92;7/01/2020;2020;1;2020-S1;rt_18;42;42;0;2.05
63e185231a77678b197e18cc;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;76;147.24;71.24;31.21;111.34;12/01/2020;2020;1;2020-S1;rt_18;41;42;2.38;2.29
63e185231a77678b197e18cd;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;74;144;70;34.22;111.2;17/01/2020;2020;1;2020-S1;rt_18;46;46;0;2.19
63e185231a77678b197e18ce;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;70;142.32;72.32;35.05;111.3;22/01/2020;2020;1;2020-S1;rt_18;44;44;0;2.01
63e185231a77678b197e18d6;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;84;154.42;70.42;31.14;117.22;2/03/2020;2020;1;2020-S1;rt_18;43;43;0;2.22
63e185231a77678b197e18da;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;76;145.85;69.85;35.59;116.86;7/02/2020;2020;1;2020-S1;rt_18;46;46;0;2.16
63e185231a77678b197e18de;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;82;152.61;70.61;31.26;118.93;30/03/2020;2020;1;2020-S1;rt_18;41;42;2.38;2.21
63e185231a77678b197e18e1;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;77;147.05;70.05;36.45;120.14;10/04/2020;2020;1;2020-S1;rt_18;44;44;0;2.17
63e185231a77678b197e18ff;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;79;150.31;71.31;31.9;115.65;7/06/2020;2020;1;2020-S1;rt_18;42;42;0;2.12
63e185231a77678b197e18e3;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;76;146.5;70.5;34.26;112.61;23/04/2020;2020;1;2020-S1;rt_18;42;42;0;2.23
63e185231a77678b197e18ec;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;83;148.77;65.77;29.05;116.83;7/05/2020;2020;1;2020-S1;rt_18;44;44;0;2.06
63e185231a77678b197e18ef;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;85;153.6;68.6;29.6;120.58;16/05/2020;2020;1;2020-S1;rt_18;42;42;0;2.06
63e185231a77678b197e18f0;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;85;154.37;69.37;32.43;120.06;16/05/2020;2020;1;2020-S1;rt_18;41;42;2.38;2.24
63e185231a77678b197e18fb;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;81;150.9;69.9;31.86;116.11;22/06/2020;2020;1;2020-S1;rt_18;41;42;2.38;2.25
63e185231a77678b197e1901;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;75;146.23;71.23;34.51;122.78;26/08/2020;2020;2;2020-S2;rt_18;43;43;0;2.03
63e185231a77678b197e1905;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;79;149.5;70.5;34.08;117.81;7/06/2020;2020;1;2020-S1;rt_18;40;40;0;2.18
63e185231a77678b197e1910;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;87;157.28;70.28;33.81;128.67;25/07/2020;2020;2;2020-S2;rt_18;43;43;0;2.19
63e185231a77678b197e1913;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;87;157.3;70.3;32.91;123.31;25/07/2020;2020;2;2020-S2;rt_18;44;44;0;2.14
63e185231a77678b197e18dc;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;75;152.43;77.43;36.93;119.33;23/03/2020;2020;1;2020-S1;rt_18;42;42;0;2.14
63e185231a77678b197e18d1;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;87;152.52;65.52;29.82;118.35;18/02/2020;2020;1;2020-S1;rt_18;44;44;0;2.23
63e185231a77678b197e18df;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;75;145.21;70.21;32.45;117.54;15/04/2020;2020;1;2020-S1;rt_18;42;42;0;2.08
63e185231a77678b197e18e9;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;79;149.19;70.19;31.45;117.35;26/04/2020;2020;1;2020-S1;rt_18;42;42;0;2.03
63e185231a77678b197e18f7;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;78;148.79;70.79;30.5;114.74;6/06/2020;2020;1;2020-S1;rt_18;42;42;0;2.03
63e185231a77678b197e18f8;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;77;146.98;69.98;32.24;120.88;18/06/2020;2020;1;2020-S1;rt_18;41;42;2.38;2
63e185231a77678b197e1915;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;80;147.26;67.26;35.2;125.97;3/08/2020;2020;2;2020-S2;rt_18;46;46;0;2.05
